player_id,game_id,days_since_last_injury,type_of_last_injury,home_team,away_team,team,was_home,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,time_idx,game_type
2544,20300255,inf,DTD,LAC,CLE,CLE,False,22003,2544.0,20300255,2003-12-03,CLE @ LAC,L,34.0,2.0,13.0,0.154,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,8.0,2.0,0.0,5.0,2.0,4.0,3.0,18,regular
2544,20300273,inf,DTD,CLE,ATL,CLE,True,22003,2544.0,20300273,2003-12-06,CLE vs. ATL,W,36.0,4.0,12.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,5.0,2.0,1.0,3.0,2.0,8.0,-5.0,19,regular
2544,20300289,inf,DTD,CLE,TOR,CLE,True,22003,2544.0,20300289,2003-12-09,CLE vs. TOR,L,37.0,7.0,16.0,0.438,0.0,0.0,0.0,4.0,4.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,2.0,2.0,18.0,-2.0,20,regular
2544,20300306,inf,DTD,CLE,DET,CLE,True,22003,2544.0,20300306,2003-12-11,CLE vs. DET,W,43.0,8.0,21.0,0.381,1.0,3.0,0.333,6.0,8.0,0.75,1.0,2.0,3.0,9.0,1.0,1.0,4.0,3.0,23.0,9.0,21,regular
2544,20300322,inf,DTD,CLE,BOS,CLE,True,22003,2544.0,20300322,2003-12-13,CLE vs. BOS,L,45.0,10.0,20.0,0.5,1.0,5.0,0.2,16.0,18.0,0.889,1.0,2.0,3.0,4.0,0.0,0.0,2.0,2.0,37.0,-2.0,22,regular
2544,20300334,inf,DTD,IND,CLE,CLE,False,22003,2544.0,20300334,2003-12-15,CLE @ IND,L,44.0,10.0,16.0,0.625,0.0,3.0,0.0,7.0,8.0,0.875,1.0,3.0,4.0,6.0,3.0,3.0,6.0,1.0,27.0,-12.0,23,regular
2544,20300348,inf,DTD,CLE,HOU,CLE,True,22003,2544.0,20300348,2003-12-17,CLE vs. HOU,L,36.0,7.0,19.0,0.368,2.0,4.0,0.5,1.0,2.0,0.5,0.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,17.0,-9.0,24,regular
2544,20300360,inf,DTD,PHI,CLE,CLE,False,22003,2544.0,20300360,2003-12-19,CLE @ PHI,W,42.0,14.0,24.0,0.583,5.0,7.0,0.714,3.0,3.0,1.0,1.0,3.0,4.0,5.0,4.0,0.0,4.0,1.0,36.0,9.0,25,regular
2544,20300374,inf,DTD,CHI,CLE,CLE,False,22003,2544.0,20300374,2003-12-20,CLE @ CHI,W,42.0,11.0,22.0,0.5,0.0,5.0,0.0,10.0,12.0,0.833,1.0,5.0,6.0,10.0,2.0,2.0,4.0,2.0,32.0,9.0,26,regular
2544,20300389,inf,DTD,CLE,NOH,CLE,True,22003,2544.0,20300389,2003-12-23,CLE vs. NOH,W,39.0,7.0,22.0,0.318,1.0,6.0,0.167,7.0,8.0,0.875,2.0,4.0,6.0,2.0,6.0,1.0,5.0,1.0,22.0,9.0,27,regular
